ID,Year,Stage,Department *,Highest Degree Earned *,[fields-of-study] Field(s) of Study * [anthropology],[fields-of-study] Field(s) of Study * [biology],[fields-of-study] Field(s) of Study * [chemistry],[fields-of-study] Field(s) of Study * [cognitive science],[fields-of-study] Field(s) of Study * [computation],[fields-of-study] Field(s) of Study * [computer science],[fields-of-study] Field(s) of Study * [ecology],[fields-of-study] Field(s) of Study * [economics],[fields-of-study] Field(s) of Study * [econophysics],[fields-of-study] Field(s) of Study * [epidemiology],[fields-of-study] Field(s) of Study * [evolution],[fields-of-study] Field(s) of Study * [finance],[fields-of-study] Field(s) of Study * [human behavior],[fields-of-study] Field(s) of Study * [human history],[fields-of-study] Field(s) of Study * [immunology],[fields-of-study] Field(s) of Study * [information theory],[fields-of-study] Field(s) of Study * [linguistics],[fields-of-study] Field(s) of Study * [mathematics],[fields-of-study] Field(s) of Study * [networks],[fields-of-study] Field(s) of Study * [neuroscience],[fields-of-study] Field(s) of Study * [physics],[fields-of-study] Field(s) of Study * [political science],[fields-of-study] Field(s) of Study * [quantum physics],[fields-of-study] Field(s) of Study * [sociology],"Current status (e.g., PhD candidate in Molecular Biology)*",City,"[diversity-country] Country of Citizenship, if not U.S. Citizen",[diversity-citizenship] What is your citizenship ?,[diversity-gender] What is your gender ?,[diversity-ethnicity] Ethnicity,[diversity-race] Race *,Date Applied,Company:,City/Town:,State/Province:,Country:,Male,Female,Citizenship,None,C,C++,HTML,JAVA,MatLab,NetLogo,Perl,Python,R,Ruby,Other (please specify),Name of the most advanced math class you took,"Name of the journal (in your discipline) that you expect or want to publish your next paper in! (Journal in your discipline, not Nature, Science, PNAS, etc.)",BA/MA and Ph.D. departments
"8736510107",2015,Accepted,Genome Sciences,Doctorate,,1,,,1,,,,,,1,,,,,,,,1,,,,,,PhD graduate in Genome Sciences,seattle,,U.S. Citizen,Female,Not Hispanic or Latino,White,11/17/2014 12:17 PM MST,university of washington,oakland,CA,United States,,Female,USA,,,C++,,,MatLab,,Perl,,,,,Calculus Linear Algebra Differential Equations,ISME,"BS: Northwestern University, Biomedical Engineering  PhD: University of Washington, Genome Sciences"
"5978522108",2014,Accepted,Economics,Bachelors Degree,,,,,,,,1,,,,1,,,,,,1,,,,,,1,PhD candidate,,,U.S. Citizen,Male,Not Hispanic or Latino,White,11/01/2013 09:25 PM MDT,University of Utah,Saly Lake City,UT,USA,Male,,USA,,C,,HTML,,,,,,R,,,"My bachelor degree is in mathematics - I've studied advanced analysis, measure theory, advanced algebra, topology and more.  In addition, I have studied statistical theory and probability as preparation for my PhD studies.",Review of Capital as Power,"BS - Mathematics  Currently, 1st year PhD student"
"9656018389",2012,Accepted,Cognitive Science,Bachelors Degree,,,,1,,,,1,,,,,1,,,,,,,,,,,,PhD candidate in Cognitive Science and Informatics,Bloomington,,U.S. Citizen,Male,Not Hispanic or Latino,Two or More,01/04/2012 09:35 PM MST,Indiana University,Bloomington,IN,United States,Male,,USA,,,,,,,NetLogo,,Python,R,,,,,
"7389801329",2012,Accepted,Laboratory Medicine and Pathobiology,Bachelors Degree,,,,,,,,,,,,,,,,,,,,1,,,,,PhD candidate in Pathobiology,Toronto,Canada,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/02/2012 11:11 AM MST,University of Toronto,Toronto,Ontario,Canada,Male,,Canadian,,,,,JAVA,,,,,,,,,,
"1430893156",2015,Accepted,Advanced Systems Analysis (ASA),Masters,,,,,,,,,1,,,,,,,,,,1,,1,,,,PhD candidate in Physics,Vienna,Austria,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/13/2015 09:49 AM MST,International Institute for Applied Systems Analysis (IIASA),Laxenburg,,Austria,Male,,Austria,,,,,,MatLab,,,,,,,Calculus Linear Algebra Differential Equations Analysis,Quantitative finance,
"9321371217",2011,Accepted,Philosophy Psychology and Language Sciences,Masters,,,,,,,,,,,1,,,,,,1,,,,,,,,PhD candidate in Linguistics,,United Kingdom,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/06/2011 02:25 AM MST,,,,,,,,,,,,,,,,,,,,,,
"4695394616",2014,Accepted,Biophysical Sciences,Masters,,,,,,,1,,,,,,,,,,,,,,,,,,PhD candidate in Biophysical Sciences,Chicago,,U.S. Citizen,Male,Not Hispanic or Latino,White,11/15/2013 01:38 PM MST,The University of Chicago,Chicago,IL,U.S.A.,Male,,U.S.A.,,,,,,,,Perl,Python,R,,,Linear Algebra/Calculus/Differential Equations,The ISME Journal or Ecology Letters,Cellular and Molecular Biology/Microbiology/Chemistry/Photochemistry and Molecular Science/Biophysics/Geophysical Sciences/Ecology and Evolution
"4602412273",2014,Accepted,"Evolution, Ecology, and Organismal Biology",Bachelors Degree,,,,,,,1,,,,,,,,,,,,,,,,,,PhD student in Ecology,Riverside,,U.S. Citizen,Male,Not Hispanic or Latino,White,11/11/2013 06:15 PM MST,University of California Riverside,Riverside,California,United States of America,Male,,United States of America,,,,,,,,,,R,,,Calculus II,Ecology Letters,"BA - Rutgers University - Department of Evolution, Ecology, and Natural Resources  Ph.D. - University of California Riverside - Evolution, Ecology, and Organsimal Biology"
"512143875",2016,Accepted,School of Earth and Ocean Science,Masters,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Environmental Dynamics and Coastal Geomorphology,Cardiff,United Kingdom,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,01/14/2016 07:09 AM MST,Cardiff University School of Earth and Ocean Sciences,Cardiff,Cardiff,UK,Male,,British,,,,,,MatLab,,,Python,,,,A-level pure and mechanical maths,Geomorphology,"Current PhD and Masters: School of Earth and Ocean Sciences, Cardiff University  Bachelors in Civil Engineering: Department of Civil Engineering, University of Leeds"
"4238379981",India 2015,Accepted,Physics,Doctorate,,1,,,1,,,,,,,,,,,,,,,,1,,,,Guest Lecturer,"Kestopur, Kolkata",India,Neither of the above or Prefer not to respond,Female,Prefer not to respond,Asian,03/17/2015 05:21 AM MDT,Rammohan College,Kolkata,West Bengal,India,,Female,Indian,,,,,,MatLab,,,,,,"Fortran 77, Mathematica","1. Mathematical Physics (Complex analysis, Linear algebra, Group Theory)  2. Nonlinear dynamics",,Physics
"3410969791",India 2015,Accepted,SCIS,Other,,,,,,1,,,,,,,,,,,,,,,,,,,PhD candidate in Mathematical Modelling,,India,Neither of the above or Prefer not to respond,Male,Prefer not to respond,Prefer Not to Answer,03/30/2015 04:26 AM MDT,Jawaharlal Nehru University,New delhi,delhi,India,Male,,Indian,,C,,,,MatLab,,,,,,Bash Shell Scripting,Engineering Maths,Scientific Reports.,
"9725550837",India 2015,Accepted,Department of Policy Studies,Masters,,,,,,,,1,,,,,,,,,,,,,,,,,Masters of Arts completed,Gurgaon,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,03/13/2015 01:18 AM MDT,S M Sehgal Foundation,Gurgaon,Haryana,India,Male,,Indian,None,,,,,,,,,,,,High school,,
"7739062392",India 2015,Accepted,Department of Theoretical Physics,Doctorate,,,,,,,,,1,,,,,,,,,,,,1,,,,Post-doctoral fellow,Chennai,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,03/21/2015 12:48 AM MDT,The Institute of Mathematical Sciences,Chennai,Tamilnadu,India,Male,,Indian,,C,C++,,,MatLab,NetLogo,,,R,,,Advanced mathematical physics,PRL,"MSc  Physics, Ph.D. Theoretical Physics "
"5050620078",India 2015,Accepted,PHYSICAL SCIENCE,Other,,,,,,,,,,,,,,,,,,,,,1,,,,BS-MS 6TH SEMESTER,HARINGHATA,India,Permanent Resident,Male,Not Hispanic or Latino,Asian,04/13/2015 10:20 AM MDT,IISER-KOLKATA,HARINGHATA,WEST BENGAL,INDIA,Male,,INDIA,,C,,,,MatLab,,,Python,,,gnuplot,"Linear Algebra,  Probability & Statistics , Algorithm & Data structures",,
"3965466879",2012,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"University of Maryland, College Park and Smithsonian National Museum of Natural History",Alexandria,VA,USA,,Female,U.S.,,,,,,,,,,R,,,,,
"3888464793",2014,Accepted,Anthropology,Doctorate,1,,,,,,1,,,,,,1,,,,,,,,,,,,Postdoctoral researcher,Columbus,France,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,12/14/2013 06:46 PM MST,Ohio State University,Columbus,Ohio,USA,,Female,French - Australian,,,,,,MatLab,,,,,,,"I have an engineering degree (B. Eng, M. Eng). Not sure about the name of the last class though",I don't really have a field! Ecology and Society might be the pick for my next paper.,PhD: joint in Environmental Engineering and Cultural Anthropology  BA/MA: Geoscience Engineering
"5973392672",2014,Accepted,Physics,Bachelors Degree,,1,,,,,,,,,,,,,,1,,,,1,1,,,,PhD candidate in Physics,Berkeley,,U.S. Citizen,Female,Not Hispanic or Latino,Two or More,11/01/2013 05:13 PM MDT,UC Berkeley,Berkeley,CA,USA,,Female,USA,,,,,,MatLab,,,Python,,,"""comfortable"" involves googling a lot of functions","Abstract Algebra/Real Analysis/Complex Analysis, but I don't remember anything",Phys Rev something,Physics
"3860616081",2015,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/23/2015 01:08 PM MST,Universidad Pontificia Comillas,Madrid,Madrid,Spain,,Female,Spanish,,,,,,MatLab,,,,,,GAMS,Calculus Linear Algebra Differential Equations  Nonlinear Dynamics,IEEE Transactions on Power Systems,
"6194092711",2016,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"University of California, Irvine",Westminster,CALIFORNIA,USA,Male,,"Brazil, USA",,C,,,,,,,,,,Mathematica,Functional Analysis,,
"1579164661",2014,Accepted,Department of Farm Animal Health,Masters,,,,,,,1,,,,,,,,,,,,,,,,,,PhD candidate in computational science,Utrecht,Serbia and Montenegro,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/06/2014 04:30 AM MST,Utrecht University,Utrecht,Netherlands,Duitsland,,Female,Serbian,,,,,,MatLab,NetLogo,,,R,,,"Algebra I & II; Plane & Solid Geometry; Trigonometry, Calculus I, II & III, Statistics, Probablity..",,
"5723633246",2012,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MITRE Corporation,McLean,Virginia,United States,Male,,US Citizen,,C,C++,,,MatLab,,,Python,,,,,,
"6460678175",2015,Accepted,Computer Science,Masters,,,,,,1,,,,,,,,,,,,,,,,,,,PhD candidate in Computer Science,Boulder,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/09/2015 11:02 AM MST,University of Colorado Boulder,Boulder,Colorado,USA,Male,,United States of America,,C,C++,HTML,JAVA,MatLab,,,Python,,,,Differential Equations,Just submitted to ICWSM and planning for WWW -- fingers crossed.,BS in Computer Engineering - University of Nebraska  BS in Electrical Engineering - University of Nebraska  MS in Electrical Engineering - University of Nebraska  PhD in Computer Science - University of Colorado
"8575754471",2016,Accepted,Experimental Sciences,Masters,,1,,,,,,,,,,,,,,,,,,,,,,,PhD candidate in Biomedicine,El Masnou,Spain,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,White,01/07/2016 09:52 AM MST,Pompeu Fabra University,El Masnou,Barcelona,Spain,Male,,Spanish,,,C++,,,MatLab,NetLogo,Perl,,,,,Basic calculus and algebra in freshman college,ACS - Synthetic Biology,PhD in the department of health and experimental sciences
"7275212571",2015,Accepted,Computer Science,Bachelors Degree,,,,,,1,,,,,,,,,,,,,,,,,,,PhD Candidate in Computer Science,Los Angeles,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,01/10/2015 11:11 AM MST,"ISI, USC",Los Angeles,California,USA,Male,,India,,C,C++,,JAVA,MatLab,,,Python,,Ruby,,Linear Algebra,"JMLR, JAIR",
"6612103384",India 2015,Accepted,Physics Department,Doctorate,,,,,,,,,,,,,,,,,,,,,1,,,,Assistant Professor in Physics,Kanpur,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,02/19/2015 10:16 PM MST,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,India,Male,,Indian,None,,,,,,,,,,,,Mathematical Physics in MSc physics course.,Physical Review E.,
"1243446157",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3938432211",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1009963201",2016,Accepted,Biology,Bachelors Degree,,1,,1,1,1,,,,,1,,,,,1,,,1,1,,,,,PhD Student in Biology and Advanced Data Science,Seattle,,U.S. Citizen,Male,Not Hispanic or Latino,White,11/13/2015 11:29 AM MST,University of Washington,Seattle,Washington,United States,Male,,United States,,C,C++,,JAVA,,,,Python,,,,Differential Equations and Linear Algebra,,"B.S. in Computer Science and B.A. in Neuroscience at USC (class of 2013).  Pursuing Ph.D. at University of Washington, Biology Dept."
"5633909696",2016,Accepted,Division of Biological Sciences,Bachelors Degree,,,,,,,,,,,,,,,,,,,,1,,,,,PhD candidate in biology,San Diego,China,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,Asian,11/08/2015 05:23 PM MST,"University of California, San Diego",LA JOLLA,CALIFORNIA,United States,,Female,China,,,,,,MatLab,,,,R,,LabVIEW,"Nonlinear dynamics, from SFI online course.",Current Biology,"Bachelors of Engineering, Beijing University of Aeronautics and Astronautics;  Ph.D candidate at Division of Biological Sciences, University of California, San Diego.  "
"9660110707",2016,Accepted,Mathematics,Bachelors Degree,,,,,,,,,,,,,,,,,,1,,,,,,,Graduated,New York,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/11/2016 09:45 AM MST,TruMid Financial,New York,New York,United States,Male,,United States,,,,,,,,,,R,,,Algebra (group & field theory),,
"5550130827",2016,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Homeaway,,,,Male,,USA,,,,,,,,,,,,,,,
"3965692557",2014,Accepted,Biology,Bachelors Degree,,1,,,,,,,,,,,,,,,,1,,,,,,,PhD student in Biology,Stanford,,U.S. Citizen,Male,Prefer not to respond,Prefer Not to Answer,11/20/2013 12:54 PM MST,Stanford University,Stanford,CA,USA,Male,,USA,,,C++,,,MatLab,,,,R,,,Topology,Evolution,"BS-Biology, BS-Mathematics  (complete) - University of California, San Diego;  PhD (in progress) - Stanford University"
"3562590853",Chile 2014,Accepted,Física,Bachelors Degree,,,,,,,,,,,,,,,,,,,,,1,,,,PhD candidate in Physics,Valparaíso,Chile,Neither of the above or Prefer not to respond,Male,Hispanic or Latino,Prefer Not to Answer,07/11/2013 10:12 PM MDT,Universidad de Chile,Santiago,Santiago,Chile,Male,,Chilean,,,C++,HTML,,,,,Python,,,"Fortran, Mathematica.",Classical field theory,,
"4109124831",Chile 2014,Accepted,Biology,Masters,,,,,,,1,,,,,,,,,,,,,,,,,,PhD candidate in Integrative Biology,Albuquerque,,U.S. Citizen,Male,Not Hispanic or Latino,Two or More,07/01/2013 01:17 PM MDT,"Department of Biology, University of New Mexico",Albuquerque,NM,USA,Male,,USA,,,,,,,,,,R,,,Graduate level statistics in R,,
"7529447398",2015,Accepted,"Ecology, Evolution, and Behavior",Bachelors Degree,,,,,1,1,1,,,,,,,,,,,,,,,,,,PhD Candidate,East Grand Forks,,U.S. Citizen,Male,Not Hispanic or Latino,White,11/05/2014 05:24 PM MST,University of Minnesota,Falcon Heights,MN,USA,Male,,USA,,C,C++,HTML,,MatLab,,,Python,R,Ruby,,Calculus Linear Algebra Differential Equations Analysis   Dynamic Optimization and Optimal Control Theory,Hydrological Processes,"BA: Philosophy (U. of Minnesota)  BS: Physics (U. of Minnesota)    MS: Ecology, Evolution, and Behaviour (U. of Minnesota - expected)    PhD: EEB (Princeton) or ERG (Berkeley). I'm visiting now."
"892264639",2012,Accepted,Center for semiotics / Center of Functionally Integrative Neuroscience,Doctorate,,,,1,,,,,,,,,1,,,,1,,,,,,,,Postdoctoral Fellow,Aarhus N,Italy,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,White,11/01/2011 12:06 PM MDT,Aarhus University,Aarhus N,NA,Denmark,Male,,Italian,,,,HTML,,MatLab,,,,,,,,,
"3025224157",India 2015,Accepted,Computational Biology,Masters,,1,,,,,,,,,,,,,,,,,,,,,,,PhD candidate in Computational Biology,"IV Cross Road, CIT Campus, Taramani, Chennai",India,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,Asian,03/23/2015 08:13 AM MDT,The Institute of Mathematical Sciences,Chennai,Tamil Nadu,India,,Female,Indian,,C,C++,,,MatLab,,,,,,,"Topology, Linear Algebra II, Analysis III, Partial Differential equations",,"B.Sc: Mathematics,  M.Sc: Mathematics,  Ph.D.: Computational Biology"
"0177506861",India 2015,Accepted,Hood Lab,Doctorate,,1,,,1,,,,,,,,,,,,,,,,,,,,Post-doc,Seattle,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,04/13/2015 01:47 PM MDT,Istitute for Systems Biology,Seattle,WA,USA,Male,,Indian,,,,,,,,,Python,R,,,"High School Math (Algebra, calculus, probability, Vectors and Three-Dimensional Geometry)",developmental cell or Genes and Development,BS:  Zoology  MS: Zoology  PhD: Biotechnology
"4492065935",2014,Accepted,Theoretical Biology and Bioinformatics,Masters,,,,,,,,,,,,,,,,,,,1,,,,,,PhD candidate in Theoretical Biology,Utrecht,Netherlands,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/01/2014 01:38 PM MST,Utrecht University,Utrecht,Utrecht,Netherlands,,Female,Dutch,,C,C++,,,,,,Python,,,,Nonlinear dynamical systems,"Interface, journal of the royal society.",
"5725904503",2013,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of the Philippines Diliman,Quezon City,Metro Manila,Philippines,Male,,Filipino,,,,,,MatLab,NetLogo,,Python,,,,Population dynamics,ICES Journal of Marine Science,National Institute of Physics and Marine Science Institute
"9095352422",2013,Accepted,Economics,Masters,,,,,,,,1,,,,1,,,,,,,1,,,,,,PhD candidate in Economics,"Washington, DC",Spain,Permanent Resident,Female,Not Hispanic or Latino,White,11/22/2012 08:21 AM MST,George Washington University,Washington,DC,USA,,Female,Spain,,,,,,MatLab,,,Python,,,,Math camp right before starting the PhD in Economics,AER,BA/MA in Spain (U. Complutense)  MA in Georgetown University  PhD (in progress) in George Washington University
"7460529996",2013,Accepted,Institute for Neurosciences,Doctorate,,,,,,,,,,,,,,,,,,,,1,,,,,postdoctoral researcher in neuroscience,Munich,,U.S. Citizen,Female,Not Hispanic or Latino,White,12/29/2012 06:27 AM MST,Technical University of Munich,Munich,Bayern,Germany,,Female,USA,,,,,,MatLab,,,,,,,Differential Equations,Journal of Neuroscience,"BS: MIT Brain and Cognitive Sciences  Ph.D. University of Washington, Neurobiology and Behavior"
"5890787173",India 2015,Accepted,Centre for Interdicsiplinary Research in Basic Sciences,Doctorate,,,,,1,1,,1,,,,,,,,,,1,1,,,1,,,Ph D in System Biology,"sukhdev vihar, new delhi",India,Permanent Resident,Male,Not Hispanic or Latino,Asian,03/29/2015 05:12 AM MDT,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,India,Male,,Indian,,C,C++,,JAVA,MatLab,,,,,,,"Linear Algebra, B Sc final year student  Biostatistics, M Sc Students",PRL  ,
"7373508842",2011,Accepted,Computational Social Science,Masters,,,,,,1,,,,,,,,,,,,,1,,,,,1,PhD Candidate in Computational Social Science,Chevy Chase,,U.S. Citizen,Male,Not Hispanic or Latino,White,01/03/2011 09:44 PM MST,,,,,,,,,,,,,,,,,,,,,,
"2925543929",2016,Accepted,Mechanical & Industrial Engineering,Masters,,,,,,,,,,,,,,,,,,,1,,,,,,PhD student in IE,Boston,Iran,Neither of the above or Prefer not to respond,Female,Not Hispanic or Latino,White,01/20/2016 11:48 PM MST,Northeastern University,boston,Massachusetts,United States,,Female,Iranian,,,,,,,,,Python,R,,,Advanced linear optimization,,
"4676740195",India 2015,Accepted,Department of Biotechnology,Masters,,1,,,,,,,,,,,,,,,,,,,,,,,PhD candidate in Biotechnology,US Nagar,India,Neither of the above or Prefer not to respond,Male,Prefer not to respond,Asian,04/07/2015 12:57 AM MDT,"G. B. Pant University of Agriculture & Technology, Pantnagar",US Nagar,Uttarakhand,India,Male,,Indian,,C,C++,,JAVA,MatLab,,Perl,,R,,,During post graduation studies,Plos One Computational Biology,Biotechnology/Bioinformatics/Biotechnology
"4418056208",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3446657016",2014,Accepted,NUS Graduate School for Integrative Sciences and Engineering,Bachelors Degree,,,,,,,,,1,,,,,,,,,,,,,,,,PhD candidate,Singapore,China,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,11/18/2013 05:04 AM MST,National University of Singapore,Singapore,,Singapore,Male,,People's Republic of China,,,C++,HTML,JAVA,,,,,R,,,Advanced Mathematics,Physical Review Letters   Econometrica,NUS Graduate School for Integrative Sciences and Engineering
"4504737764",2013,Accepted,Department of Management Science,Doctorate,,,,,1,,,1,,,,,,,,,,1,1,,,,,,Post Doctoral Fellow,Montreal,India,Neither of the above or Prefer not to respond,Male,Not Hispanic or Latino,Asian,11/13/2012 10:23 PM MST,"GERAD, HEC Montreal",Montreal,Quebec,Canada,Male,,India,,C,,,,MatLab,,,Python,,,,Riemannian geometry  Non linear dynamical systems  Optimal control,Games and Economic Behaviour  Journal of Economic Dynamics and Control,Ph.D in Operations Research
"7551389657",India 2015,Accepted,Physics,Bachelors Degree,,,,,,,,,,,,,,,,,,,1,,1,,,,PhD student in Nonlinear Dynamics,"SAS Nagar, Mohali",India,Permanent Resident,Male,Not Hispanic or Latino,Asian,04/10/2015 07:54 PM MDT,IISER Mohali,Ahmedabad,Gujarat,India,Male,,Indian,,,C++,,,MatLab,,,Python,,,,"Mathematical methods in physics - included complex analysis, fourier analysis, first order differential equations etc.",,
